Time,Amplitude,F_Sampling
34.921,-4.3,
34.922,-4.3,
34.923,-4.6,
34.924,-4.9,
34.925,-5.5,
34.926,-6.3,
34.927,-7.2,
34.928,-8.2,
34.929,-9.2,
34.93,-10.2,
34.931,-11,
34.932,-11.8,
34.933,-12.3,
34.934,-12.6,
34.935,-12.7,
34.936,-12.6,
34.937,-12.5,
34.938,-12.5,
34.939,-12.2,
34.94,-11.9,
34.941,-11.3,
34.942,-10.7,
34.943,-10.2,
34.944,-9.8,
34.945,-9.5,
34.946,-9.5,
34.947,-9.6,
34.948,-9.8,
34.949,-10.2,
34.95,-10.6,
34.951,-11.1,
34.952,-11.7,
34.953,-12.5,
34.954,-13.4,
34.955,-14.4,
34.956,-15.2,
34.957,-15.9,
34.958,-16.5,
34.959,-17,
34.96,-17.4,
34.961,-17.7,
34.962,-17.8,
34.963,-17.8,
34.964,-17.6,
34.965,-17.2,
34.966,-16.9,
34.967,-16.5,
34.968,-16.2,
34.969,-16,
34.97,-15.9,
34.971,-15.9,
34.972,-15.8,
34.973,-15.7,
34.974,-15.3,
34.975,-14.8,
34.976,-14.2,
34.977,-13.6,
34.978,-12.9,
34.979,-12.1,
34.98,-11.2,
34.981,-10.4,
34.982,-9.7,
34.983,-9.1,
34.984,-8.8,
34.985,-8.6,
34.986,-8.5,
34.987,-8.6,
34.988,-8.7,
34.989,-9,
34.99,-9.4,
34.991,-9.8,
34.992,-10.2,
34.993,-10.5,
34.994,-10.8,
34.995,-11,
34.996,-11.2,
34.997,-11.2,
34.998,-10.9,
34.999,-10.5,
35,-9.9,
35.001,-9.5,
35.002,-9.2,
35.003,-9,
35.004,-9,
35.005,-9,
35.006,-9.1,
35.007,-9.3,
35.008,-9.9,
35.009,-10.6,
35.01,-11.3,
35.011,-11.8,
35.012,-11.9,
35.013,-11.8,
35.014,-11.5,
35.015,-11,
35.016,-10.2,
35.017,-8.9,
35.018,-7.4,
35.019,-5.7,
35.02,-4.2,
35.021,-2.9,
35.022,-1.7,
35.023,-0.5,
35.024,0.5,
35.025,1.2,
35.026,1.5,
35.027,1.7,
35.028,1.9,
35.029,2.1,
35.03,1.9,
35.031,1.1,
35.032,0.2,
35.033,-0.1,
35.034,0.4,
35.035,1.3,
35.036,1.6,
35.037,0.7,
35.038,-1.1,
35.039,-2.9,
35.04,-3.7,
35.041,-3.5,
35.042,-3,
35.043,-2.8,
35.044,-2.9,
35.045,-2.9,
35.046,-2.5,
35.047,-1.8,
35.048,-1.1,
35.049,-0.7,
35.05,-0.5,
35.051,-0.4,
35.052,-0.1,
35.053,0.2,
35.054,0.2,
35.055,0.1,
35.056,-0.3,
35.057,-0.8,
35.058,-1.3,
35.059,-1.8,
35.06,-2.4,
35.061,-3.3,
35.062,-4.2,
35.063,-5.2,
35.064,-6,
35.065,-6.5,
35.066,-6.6,
35.067,-6.3,
35.068,-5.8,
35.069,-5.1,
35.07,-4.1,
35.071,-2.8,
35.072,-1.1,
35.073,0.8,
35.074,2.6,
35.075,3.9,
35.076,4.7,
35.077,5.2,
35.078,5.5,
35.079,5.7,
35.08,5.7,
35.081,4.9,
35.082,3.6,
35.083,1.8,
35.084,0.1,
35.085,-1.3,
35.086,-2.3,
35.087,-3.1,
35.088,-3.7,
35.089,-3.9,
35.09,-3.6,
35.091,-3.2,
35.092,-2.6,
35.093,-2.1,
35.094,-1.6,
35.095,-1.1,
35.096,-0.4,
35.097,0.1,
35.098,0.5,
35.099,0.7,
35.1,0.9,
35.101,1.2,
35.102,1.5,
35.103,1.5,
35.104,1.4,
35.105,1.2,
35.106,1.1,
35.107,1.1,
35.108,1.1,
35.109,0.8,
35.11,0.3,
35.111,-0.3,
35.112,-1,
35.113,-1.5,
35.114,-2,
35.115,-2.6,
35.116,-3,
35.117,-3.2,
35.118,-3,
35.119,-2.5,
35.12,-1.8,
35.121,-1,
35.122,-0.2,
35.123,0.6,
35.124,1.3,
35.125,1.8,
35.126,2.1,
35.127,2.1,
35.128,2,
35.129,1.6,
35.13,0.8,
35.131,-0.3,
35.132,-1.4,
35.133,-2,
35.134,-1.8,
35.135,-1.4,
35.136,-1.3,
35.137,-2,
35.138,-3.1,
35.139,-4.1,
35.14,-4.2,
35.141,-3.6,
35.142,-2.7,
35.143,-1.7,
35.144,-1.1,
35.145,-0.5,
35.146,0.2,
35.147,0.8,
35.148,1.3,
35.149,1.5,
35.15,1.5,
35.151,1.3,
35.152,1,
35.153,0.5,
35.154,-0.3,
35.155,-1.2,
35.156,-2.1,
35.157,-3,
35.158,-3.7,
35.159,-4.4,
35.16,-5.1,
35.161,-5.7,
35.162,-6.2,
35.163,-6.4,
35.164,-6.5,
35.165,-6.4,
35.166,-6.2,
35.167,-5.9,
35.168,-5.6,
35.169,-5.2,
35.17,-4.8,
35.171,-4.3,
35.172,-3.9,
35.173,-3.4,
35.174,-2.9,
35.175,-2.6,
35.176,-2.3,
35.177,-2.1,
35.178,-1.9,
35.179,-1.7,
35.18,-1.6,
35.181,-1.8,
35.182,-2.2,
35.183,-2.9,
35.184,-3.9,
35.185,-4.7,
35.186,-5.5,
35.187,-6.3,
35.188,-7,
35.189,-8,
35.19,-9,
35.191,-9.9,
35.192,-10.3,
35.193,-10.4,
35.194,-10.1,
35.195,-9.7,
35.196,-9.3,
35.197,-8.6,
35.198,-7.7,
35.199,-6.6,
35.2,-5.7,
35.201,-5,
35.202,-4.7,
35.203,-4.7,
35.204,-4.7,
35.205,-4.7,
35.206,-5.1,
35.207,-5.6,
35.208,-6.3,
35.209,-6.9,
35.21,-7.2,
35.211,-7.3,
35.212,-7.3,
35.213,-7.2,
35.214,-7.1,
35.215,-6.8,
35.216,-6.4,
35.217,-5.9,
35.218,-5.6,
35.219,-5.3,
35.22,-5.3,
35.221,-5.5,
35.222,-6,
35.223,-6.7,
35.224,-7.6,
35.225,-8.5,
35.226,-9.6,
35.227,-11.1,
35.228,-12.9,
35.229,-14.5,
35.23,-15.2,
35.231,-14.9,
35.232,-14.4,
35.233,-14.6,
35.234,-15.7,
35.235,-16.8,
35.236,-16.6,
35.237,-14.4,
35.238,-10.9,
35.239,-7.6,
35.24,-5.7,
35.241,-5.4,
35.242,-5.8,
35.243,-6,
35.244,-6.1,
35.245,-6.4,
35.246,-7.3,
35.247,-8.5,
35.248,-9.6,
35.249,-10.1,
35.25,-10.3,
35.251,-10.5,
35.252,-10.8,
35.253,-10.8,
35.254,-10.5,
35.255,-10,
35.256,-9.6,
35.257,-9.4,
35.258,-9.5,
35.259,-9.7,
35.26,-9.8,
35.261,-10,
35.262,-10.4,
35.263,-10.9,
35.264,-11.3,
35.265,-11.5,
35.266,-11.4,
35.267,-11.1,
35.268,-10.7,
35.269,-10.1,
35.27,-9.2,
35.271,-8.2,
35.272,-7.2,
35.273,-6.5,
35.274,-6.1,
35.275,-5.9,
35.276,-6,
35.277,-6.3,
35.278,-6.7,
35.279,-7.3,
35.28,-8,
35.281,-8.9,
35.282,-9.5,
35.283,-9.8,
35.284,-9.9,
35.285,-9.8,
35.286,-9.6,
35.287,-9.3,
35.288,-8.9,
35.289,-8.3,
35.29,-7.7,
35.291,-7.1,
35.292,-6.6,
35.293,-6.4,
35.294,-6.3,
35.295,-6.3,
35.296,-6.4,
35.297,-6.5,
35.298,-6.8,
35.299,-7.2,
35.3,-7.4,
35.301,-7.4,
35.302,-7.2,
35.303,-6.7,
35.304,-6.1,
35.305,-5.3,
35.306,-4.5,
35.307,-3.4,
35.308,-2.2,
35.309,-0.9,
35.31,0.4,
35.311,1.5,
35.312,2.5,
35.313,3.4,
35.314,4.2,
35.315,4.9,
35.316,5.5,
35.317,5.9,
35.318,6,
35.319,5.7,
35.32,5.1,
35.321,4.2,
35.322,3.3,
35.323,2.4,
35.324,1.5,
35.325,0.6,
35.326,-0.3,
35.327,-1,
35.328,-1.4,
35.329,-1.5,
35.33,-1.3,
35.331,-0.9,
35.332,-0.5,
35.333,-0.3,
35.334,-0.3,
35.335,-0.3,
35.336,-0.3,
35.337,-0.1,
35.338,0.2,
35.339,0.6,
35.34,0.8,
35.341,0.8,
35.342,0.7,
35.343,0.4,
35.344,0.3,
35.345,0.2,
35.346,0.2,
35.347,0.3,
35.348,0.4,
35.349,0.5,
35.35,0.7,
35.351,0.9,
35.352,1.1,
35.353,1.3,
35.354,1.5,
35.355,1.7,
35.356,2,
35.357,2.2,
35.358,2.4,
35.359,2.6,
35.36,2.8,
35.361,2.9,
35.362,3.2,
35.363,3.2,
35.364,3.2,
35.365,2.9,
35.366,2.6,
35.367,2.3,
35.368,2.1,
35.369,2,
35.37,1.7,
35.371,1.4,
35.372,1.3,
35.373,1.7,
35.374,2.4,
35.375,3.4,
35.376,4.5,
35.377,5.4,
35.378,6.4,
35.379,7.4,
35.38,8.6,
35.381,9.7,
35.382,10.5,
35.383,10.9,
35.384,11,
35.385,10.8,
35.386,10.5,
35.387,9.9,
35.388,9.2,
35.389,8.4,
35.39,7.3,
35.391,6.3,
35.392,5.3,
35.393,4.4,
35.394,3.6,
35.395,3,
35.396,2.4,
35.397,2.2,
35.398,2.2,
35.399,2.4,
35.4,2.7,
35.401,3,
35.402,3.2,
35.403,3.5,
35.404,3.7,
35.405,3.9,
35.406,3.9,
35.407,3.9,
35.408,3.9,
35.409,4,
35.41,4.4,
35.411,5,
35.412,5.6,
35.413,6.3,
35.414,7.1,
35.415,8,
35.416,8.8,
35.417,9.4,
35.418,9.5,
35.419,9.2,
35.42,8.6,
35.421,7.8,
35.422,6.9,
35.423,5.8,
35.424,4.8,
35.425,3.8,
35.426,2.8,
35.427,1.9,
35.428,1.1,
35.429,0.7,
35.43,0.7,
35.431,1,
35.432,1.1,
35.433,0.4,
35.434,-1.4,
35.435,-3.7,
35.436,-5.9,
35.437,-7.5,
35.438,-8.8,
35.439,-10.6,
35.44,-13.5,
35.441,-17.5,
35.442,-22.2,
35.443,-27.1,
35.444,-32.1,
35.445,-37.5,
35.446,-43.2,
35.447,-49.3,
35.448,-55.6,
35.449,-61.8,
35.45,-68.1,
35.451,-74.5,
35.452,-81,
35.453,-87.3,
35.454,-93,
35.455,-98.3,
35.456,-103.2,
35.457,-107.8,
35.458,-112.1,
35.459,-115.8,
35.46,-118.6,
35.461,-120.3,
35.462,-121,
35.463,-120.6,
35.464,-119.3,
35.465,-116.8,
35.466,-113,
35.467,-107.9,
35.468,-101.7,
35.469,-94.4,
35.47,-86.2,
35.471,-77,
35.472,-66.7,
35.473,-55.5,
35.474,-43.7,
35.475,-32,
35.476,-21,
35.477,-10.9,
35.478,-1.7,
35.479,6.6,
35.48,13.8,
35.481,19.7,
35.482,24.2,
35.483,27.1,
35.484,28.7,
35.485,29.5,
35.486,29.6,
35.487,29.2,
35.488,28.4,
35.489,27.2,
35.49,25.9,
35.491,24.7,
35.492,24.1,
35.493,23.9,
35.494,23.9,
35.495,23.9,
35.496,23.9,
35.497,23.9,
35.498,24.1,
35.499,24.3,
35.5,24.2,
35.501,23.5,
35.502,22.2,
35.503,20.4,
35.504,18.5,
35.505,16.4,
35.506,14.2,
35.507,11.7,
35.508,9,
35.509,6.2,
35.51,3.8,
35.511,2.1,
35.512,1,
35.513,0.4,
35.514,0.1,
35.515,0.1,
35.516,0.6,
35.517,1.6,
35.518,2.8,
35.519,4,
35.52,4.7,
35.521,4.6,
35.522,3.9,
35.523,2.9,
35.524,1.7,
35.525,0.4,
35.526,-1.4,
35.527,-3.6,
35.528,-6.1,
35.529,-8,
35.53,-8.6,
35.531,-8,
35.532,-7.2,
35.533,-7.2,
35.534,-8.5,
35.535,-9.9,
35.536,-9.8,
35.537,-7.3,
35.538,-3.2,
35.539,0.8,
35.54,3.3,
35.541,4.1,
35.542,4.1,
35.543,4.6,
35.544,5.5,
35.545,6.3,
35.546,6.4,
35.547,5.7,
35.548,4.7,
35.549,3.8,
35.55,3,
35.551,2.2,
35.552,1,
35.553,-0.3,
35.554,-1.4,
35.555,-2.2,
35.556,-2.5,
35.557,-2.6,
35.558,-2.5,
35.559,-2.4,
35.56,-2.2,
35.561,-1.9,
35.562,-1.6,
35.563,-1.4,
35.564,-1.5,
35.565,-2,
35.566,-2.8,
35.567,-3.8,
35.568,-4.6,
35.569,-5.2,
35.57,-5.8,
35.571,-6.2,
35.572,-6.6,
35.573,-6.8,
35.574,-6.8,
35.575,-6.6,
35.576,-6.3,
35.577,-6.1,
35.578,-6,
35.579,-5.7,
35.58,-5.3,
35.581,-4.7,
35.582,-3.9,
35.583,-3.1,
35.584,-2.4,
35.585,-1.9,
35.586,-1.6,
35.587,-1.4,
35.588,-1.3,
35.589,-1.5,
35.59,-1.9,
35.591,-2.8,
35.592,-3.9,
35.593,-5.2,
35.594,-6.5,
35.595,-7.5,
35.596,-8.4,
35.597,-9.4,
35.598,-10.4,
35.599,-11.1,
35.6,-11.2,
35.601,-10.6,
35.602,-9.4,
35.603,-8,
35.604,-6.6,
35.605,-5.1,
35.606,-3.4,
35.607,-1.6,
35.608,0.2,
35.609,1.5,
35.61,2.1,
35.611,2.1,
35.612,1.8,
35.613,1.4,
35.614,0.8,
35.615,-0.2,
35.616,-1.3,
35.617,-2.6,
35.618,-3.7,
35.619,-4.5,
35.62,-5,
35.621,-5.3,
35.622,-5.6,
35.623,-5.8,
35.624,-6,
35.625,-6,
35.626,-6,
35.627,-6,
35.628,-6.1,
35.629,-6.3,
35.63,-6.4,
35.631,-6.3,
35.632,-6.3,
35.633,-6.4,
35.634,-6.7,
35.635,-7.1,
35.636,-7.2,
35.637,-6.8,
35.638,-6.1,
35.639,-5.6,
35.64,-5.6,
35.641,-6.1,
35.642,-6.9,
35.643,-7.8,
35.644,-8.7,
35.645,-9.7,
35.646,-10.9,
35.647,-12,
35.648,-12.9,
35.649,-13.4,
35.65,-13.5,
35.651,-13.4,
35.652,-13.2,
35.653,-12.8,
35.654,-12.1,
35.655,-11.3,
35.656,-10.4,
35.657,-9.7,
35.658,-9.1,
35.659,-8.8,
35.66,-8.6,
35.661,-8.6,
35.662,-8.8,
35.663,-9.4,
35.664,-10.3,
35.665,-11.5,
35.666,-12.7,
35.667,-13.5,
35.668,-14,
35.669,-14.3,
35.67,-14.3,
35.671,-14,
35.672,-13.3,
35.673,-12.1,
35.674,-10.4,
35.675,-8.8,
35.676,-7.3,
35.677,-6,
35.678,-4.9,
35.679,-3.9,
35.68,-3,
35.681,-2.5,
35.682,-2.4,
35.683,-2.6,
35.684,-2.9,
35.685,-3.3,
35.686,-3.6,
35.687,-4,
35.688,-4.5,
35.689,-5,
35.69,-5.5,
35.691,-6,
35.692,-6.6,
35.693,-7.1,
35.694,-7.8,
35.695,-8.4,
35.696,-9.1,
35.697,-9.8,
35.698,-10.5,
35.699,-11.3,
35.7,-12.2,
35.701,-13.1,
35.702,-14,
35.703,-14.9,
35.704,-15.8,
35.705,-16.7,
35.706,-17.7,
35.707,-18.6,
35.708,-19.5,
35.709,-20.3,
35.71,-21,
35.711,-21.4,
35.712,-21.5,
35.713,-21.4,
35.714,-21,
35.715,-20.4,
35.716,-19.7,
35.717,-18.7,
35.718,-17.6,
35.719,-16.3,
35.72,-15.1,
35.721,-13.6,
35.722,-11.9,
35.723,-10,
35.724,-8.2,
35.725,-6.6,
35.726,-5,
35.727,-3.1,
35.728,-1.1,
35.729,0.4,
35.73,0.2,
35.731,-1.5,
35.732,-3.4,
35.733,-3.9,
35.734,-2.5,
35.735,-0.6,
35.736,-0.7,
35.737,-4.2,
35.738,-10.1,
35.739,-15.7,
35.74,-18.9,
35.741,-19.4,
35.742,-19,
35.743,-19,
35.744,-19.6,
35.745,-19.8,
35.746,-19.1,
35.747,-17.4,
35.748,-15.6,
35.749,-14.3,
35.75,-13.4,
35.751,-12.5,
35.752,-11.2,
35.753,-9.9,
35.754,-9,
35.755,-8.5,
35.756,-8.4,
35.757,-8.2,
35.758,-8.1,
35.759,-8,
35.76,-7.9,
35.761,-8,
35.762,-8.1,
35.763,-8.1,
35.764,-8.2,
35.765,-8.4,
35.766,-8.6,
35.767,-9,
35.768,-9.4,
35.769,-9.7,
35.77,-10.1,
35.771,-10.5,
35.772,-11.1,
35.773,-11.8,
35.774,-12.6,
35.775,-13.3,
35.776,-13.8,
35.777,-14.2,
35.778,-14.7,
35.779,-15.2,
35.78,-15.5,
35.781,-15.4,
35.782,-15.1,
35.783,-14.3,
35.784,-13.4,
35.785,-12.5,
35.786,-11.5,
35.787,-10.6,
35.788,-9.7,
35.789,-8.9,
35.79,-8.4,
35.791,-8.1,
35.792,-8,
35.793,-8,
35.794,-8,
35.795,-7.9,
35.796,-7.7,
35.797,-7.4,
35.798,-6.9,
35.799,-6.1,
35.8,-4.9,
35.801,-3.4,
35.802,-1.9,
35.803,-0.5,
35.804,0.5,
35.805,1.3,
35.806,2,
35.807,2.5,
35.808,2.4,
35.809,1.8,
35.81,0.6,
35.811,-0.7,
35.812,-1.6,
35.813,-2.2,
35.814,-2.6,
35.815,-2.8,
35.816,-2.9,
35.817,-2.5,
35.818,-1.6,
35.819,-0.5,
35.82,0.7,
35.821,1.5,
35.822,2,
35.823,2.3,
35.824,2.6,
35.825,2.7,
35.826,2.4,
35.827,1.7,
35.828,0.6,
35.829,-0.8,
35.83,-2.2,
35.831,-3.5,
35.832,-4.6,
35.833,-5.1,
35.834,-5,
35.835,-4.3,
35.836,-3.4,
35.837,-2.4,
35.838,-1.5,
35.839,-0.5,
35.84,0.5,
35.841,1.9,
35.842,3.3,
35.843,4.7,
35.844,5.6,
35.845,6.1,
35.846,6.1,
35.847,5.7,
35.848,5,
35.849,4.1,
35.85,3,
35.851,1.8,
35.852,0.8,
35.853,-0.1,
35.854,-0.6,
35.855,-0.7,
35.856,-0.4,
35.857,0.1,
35.858,0.7,
35.859,1.2,
35.86,1.8,
35.861,2.4,
35.862,2.9,
35.863,3.3,
35.864,3.5,
35.865,3.4,
35.866,3.1,
35.867,2.6,
35.868,2.1,
35.869,1.5,
35.87,0.9,
35.871,0.2,
35.872,-0.7,
35.873,-1.7,
35.874,-2.6,
35.875,-3.4,
35.876,-3.9,
35.877,-4.3,
35.878,-4.7,
35.879,-5,
35.88,-5.1,
35.881,-5,
35.882,-4.5,
35.883,-3.8,
35.884,-3,
35.885,-2.2,
35.886,-1.3,
35.887,-0.5,
35.888,0.3,
35.889,1.1,
35.89,1.8,
35.891,2.3,
35.892,2.6,
35.893,2.7,
35.894,2.7,
35.895,2.5,
35.896,2.3,
35.897,2,
35.898,1.6,
35.899,1.2,
35.9,0.7,
35.901,0.2,
35.902,-0.2,
35.903,-0.6,
35.904,-0.9,
35.905,-1.2,
35.906,-1.3,
35.907,-1.4,
35.908,-1.3,
35.909,-1.2,
35.91,-1.1,
35.911,-1,
35.912,-0.9,
35.913,-0.9,
35.914,-0.9,
35.915,-0.9,
35.916,-1,
35.917,-1,
35.918,-1.2,
35.919,-1.5,
35.92,-1.7,
35.921,-1.9,
35.922,-2.1,
35.923,-2.1,
35.924,-2.2,
35.925,-2.3,
35.926,-2.4,
35.927,-2.4,
35.928,-2.4,
35.929,-2.5,
35.93,-2.6,
35.931,-2.7,
35.932,-2.9,
35.933,-3,
35.934,-3,
35.935,-3,
35.936,-3.1,
35.937,-3.4,
35.938,-3.8,
35.939,-4.1,
35.94,-4.3,
35.941,-4.4,
35.942,-4.5,
35.943,-4.7,
35.944,-4.9,
35.945,-5.1,
35.946,-5.2,
35.947,-5.2,
35.948,-5.2,
35.949,-5.3,
35.95,-5.3,
35.951,-5.3,
35.952,-5.2,
35.953,-5.1,
35.954,-5.2,
35.955,-5.3,
35.956,-5.5,
35.957,-5.7,
35.958,-5.8,
35.959,-6,
35.96,-6.1,
35.961,-6.2,
35.962,-6.3,
35.963,-6.5,
35.964,-6.6,
35.965,-6.6,
35.966,-6.7,
35.967,-6.7,
35.968,-6.8,
35.969,-6.8,
35.97,-6.8,
35.971,-6.9,
35.972,-6.9,
35.973,-7,
35.974,-7,
35.975,-7,
35.976,-6.9,
35.977,-6.9,
35.978,-6.9,
35.979,-6.8,
35.98,-6.7,
35.981,-6.6,
35.982,-6.5,
35.983,-6.4,
35.984,-6.4,
35.985,-6.4,
35.986,-6.4,
35.987,-6.4,
35.988,-6.5,
35.989,-6.7,
35.99,-6.9,
35.991,-7.1,
35.992,-7.3,
35.993,-7.4,
35.994,-7.5,
35.995,-7.6,
35.996,-7.8,
35.997,-8,
35.998,-8.1,
35.999,-8.2,
36,-8.3,
36.001,-8.4,
36.002,-8.5,
36.003,-8.6,
36.004,-8.9,
36.005,-9.1,
36.006,-9.3,
36.007,-9.6,
36.008,-9.8,
36.009,-10,
36.01,-10.2,
36.011,-10.3,
36.012,-10.4,
36.013,-10.3,
36.014,-10.3,
36.015,-10.2,
36.016,-10.1,
36.017,-9.8,
36.018,-9.4,
36.019,-8.9,
36.02,-8.4,
36.021,-8,
36.022,-7.6,
36.023,-7,
36.024,-6.5,
36.025,-6,
36.026,-5.6,
36.027,-5.2,
36.028,-4.7,
36.029,-4.2,
36.03,-3.9,
36.031,-3.6,
36.032,-3.5,
36.033,-3.3,
36.034,-2.8,
36.035,-2.3,
36.036,-2,
36.037,-2,
36.038,-2.3,
36.039,-2.6,
36.04,-2.7,
36.041,-2.5,
36.042,-2.1,
36.043,-1.8,
36.044,-1.6,
36.045,-1.4,
36.046,-1,
36.047,-0.6,
36.048,-0.2,
36.049,0.3,
36.05,0.8,
36.051,1.3,
36.052,1.7,
36.053,2.1,
36.054,2.3,
36.055,2.4,
36.056,2.4,
36.057,2.5,
36.058,2.6,
36.059,2.6,
36.06,2.6,
36.061,2.4,
36.062,2.2,
36.063,2,
36.064,2,
36.065,1.9,
36.066,1.9,
36.067,1.9,
36.068,1.8,
36.069,1.8,
36.07,1.8,
36.071,1.8,
36.072,1.8,
36.073,1.7,
36.074,1.8,
36.075,1.9,
36.076,2.1,
36.077,2.2,
36.078,2.2,
36.079,2.2,
36.08,2.1,
36.081,2.2,
36.082,2.3,
36.083,2.6,
36.084,2.8,
36.085,2.9,
36.086,3.1,
36.087,3.2,
36.088,3.4,
36.089,3.5,
36.09,3.6,
36.091,3.6,
36.092,3.5,
36.093,3.4,
36.094,3.4,
36.095,3.4,
36.096,3.3,
36.097,3.3,
36.098,3.4,
36.099,3.5,
36.1,3.6,
36.101,3.7,
36.102,3.7,
36.103,3.7,
36.104,3.7,
36.105,3.8,
36.106,3.9,
36.107,4,
36.108,4.2,
36.109,4.2,
36.11,4.2,
36.111,4.2,
36.112,4.2,
36.113,4.2,
36.114,4.3,
36.115,4.3,
36.116,4.2,
36.117,4.2,
36.118,4.2,
36.119,4.2,
36.12,4.3,
36.121,4.3,
36.122,4.3,
36.123,4.3,
36.124,4.3,
36.125,4.3,
36.126,4.3,
36.127,4.2,
36.128,4.1,
36.129,4.1,
36.13,4.2,
36.131,4.4,
36.132,4.6,
36.133,4.7,
36.134,4.6,
36.135,4.6,
36.136,4.8,
36.137,5.3,
36.138,6,
36.139,6.6,
36.14,6.9,
36.141,7,
36.142,7,
36.143,6.9,
36.144,6.7,
36.145,6.4,
36.146,5.8,
36.147,4.9,
36.148,3.7,
36.149,2.2,
36.15,0.4,
36.151,-1.7,
36.152,-4.2,
36.153,-7.1,
36.154,-10.3,
36.155,-13.9,
36.156,-17.9,
36.157,-22.4,
36.158,-27.5,
36.159,-33,
36.16,-39,
36.161,-45.3,
36.162,-52,
36.163,-59,
36.164,-66.2,
36.165,-73.6,
36.166,-81,
36.167,-88.3,
36.168,-95.4,
36.169,-102,
36.17,-108.1,
36.171,-113.1,
36.172,-117,
36.173,-119.2,
36.174,-119.9,
36.175,-118.9,
36.176,-116.3,
36.177,-112.3,
36.178,-106.9,
36.179,-100.3,
36.18,-92.6,
36.181,-84.1,
36.182,-74.9,
36.183,-65.3,
36.184,-55.3,
36.185,-45.2,
36.186,-35.1,
36.187,-25.4,
36.188,-16.3,
36.189,-8.1,
36.19,-0.8,
36.191,5.4,
36.192,10.5,
36.193,14.5,
36.194,17.7,
36.195,20.1,
36.196,21.9,
36.197,23.3,
36.198,24.2,
36.199,24.7,
36.2,24.7,
36.201,24.4,
36.202,23.9,
36.203,23.5,
36.204,23,
36.205,22.5,
36.206,21.9,
36.207,21.2,
36.208,20.5,
36.209,19.9,
36.21,19.4,
36.211,19,
36.212,18.5,
36.213,18.1,
36.214,17.7,
36.215,17.3,
36.216,16.9,
36.217,16.3,
36.218,15.3,
36.219,14,
36.22,12.5,
36.221,11,
36.222,9.5,
36.223,8.2,
36.224,6.9,
36.225,5.8,
36.226,4.7,
36.227,3.8,
36.228,3,
36.229,2.4,
36.23,1.9,
36.231,1.4,
36.232,1,
36.233,0.8,
36.234,0.7,
36.235,0.8,
36.236,0.7,
36.237,0.6,
36.238,0.4,
36.239,0.2,
36.24,0.1,
36.241,0.1,
36.242,0.1,
36.243,-0.1,
36.244,-0.3,
36.245,-0.4,
36.246,-0.4,
36.247,-0.3,
36.248,-0.3,
36.249,-0.3,
36.25,-0.5,
36.251,-0.7,
36.252,-0.9,
36.253,-1,
36.254,-1.2,
36.255,-1.4,
36.256,-1.7,
36.257,-1.9,
36.258,-2.1,
36.259,-2.2,
36.26,-2.4,
36.261,-2.5,
36.262,-2.7,
36.263,-2.8,
36.264,-3,
36.265,-3.2,
36.266,-3.4,
36.267,-3.6,
36.268,-3.7,
36.269,-3.8,
36.27,-4,
36.271,-4.1,
36.272,-4.3,
36.273,-4.5,
36.274,-4.7,
36.275,-4.8,
36.276,-5,
36.277,-5.1,
36.278,-5.3,
36.279,-5.4,
36.28,-5.5,
36.281,-5.6,
36.282,-5.7,
36.283,-5.8,
36.284,-5.9,
36.285,-6,
36.286,-6,
36.287,-6.1,
36.288,-6.1,
36.289,-6.1,
36.29,-6.2,
36.291,-6.3,
36.292,-6.3,
36.293,-6.4,
36.294,-6.5,
36.295,-6.5,
36.296,-6.5,
36.297,-6.5,
36.298,-6.5,
36.299,-6.5,
36.3,-6.6,
36.301,-6.8,
36.302,-7,
36.303,-7.1,
36.304,-7.3,
36.305,-7.4,
36.306,-7.5,
36.307,-7.6,
36.308,-7.7,
36.309,-7.8,
36.31,-7.9,
36.311,-7.9,
36.312,-7.9,
36.313,-7.8,
36.314,-7.8,
36.315,-7.8,
36.316,-7.7,
36.317,-7.5,
36.318,-7.3,
36.319,-7.2,
36.32,-7.1,
36.321,-7,
36.322,-7,
36.323,-7,
36.324,-7,
36.325,-7.1,
36.326,-7.3,
36.327,-7.5,
36.328,-7.7,
36.329,-8,
36.33,-8.2,
36.331,-8.4,
36.332,-8.7,
36.333,-8.9,
36.334,-8.9,
36.335,-8.9,
36.336,-8.9,
36.337,-9.1,
36.338,-9.4,
36.339,-9.6,
36.34,-9.7,
36.341,-9.7,
36.342,-9.6,
36.343,-9.5,
36.344,-9.5,
36.345,-9.5,
36.346,-9.6,
36.347,-9.7,
36.348,-9.7,
36.349,-9.7,
36.35,-9.7,
36.351,-9.6,
36.352,-9.5,
36.353,-9.5,
36.354,-9.5,
36.355,-9.6,
36.356,-9.7,
36.357,-9.8,
36.358,-9.9,
36.359,-10,
36.36,-10.1,
36.361,-10.1,
36.362,-10.1,
36.363,-10,
36.364,-9.9,
36.365,-9.9,
36.366,-9.9,
36.367,-9.9,
36.368,-9.9,
36.369,-10,
36.37,-10.1,
36.371,-10.3,
36.372,-10.5,
36.373,-10.7,
36.374,-10.9,
36.375,-11.1,
36.376,-11.2,
36.377,-11.3,
36.378,-11.3,
36.379,-11.4,
36.38,-11.5,
36.381,-11.4,
36.382,-11.3,
36.383,-11.1,
36.384,-10.9,
36.385,-10.7,
36.386,-10.4,
36.387,-10.3,
36.388,-10.2,
36.389,-10.1,
36.39,-10.1,
36.391,-10.2,
36.392,-10.4,
36.393,-10.7,
