Time,Amplitude,F_Sampling
22.847,2.6,
22.848,2.7,
22.849,2.7,
22.85,2.7,
22.851,2.6,
22.852,2.6,
22.853,2.5,
22.854,2.5,
22.855,2.5,
22.856,2.6,
22.857,2.6,
22.858,2.7,
22.859,2.8,
22.86,3,
22.861,3.2,
22.862,3.4,
22.863,3.5,
22.864,3.6,
22.865,3.8,
22.866,3.9,
22.867,4,
22.868,4.1,
22.869,4.1,
22.87,4.1,
22.871,4.1,
22.872,4,
22.873,3.8,
22.874,3.6,
22.875,3.4,
22.876,3.3,
22.877,3,
22.878,2.8,
22.879,2.6,
22.88,2.3,
22.881,2.2,
22.882,2.1,
22.883,2.1,
22.884,2,
22.885,2,
22.886,2,
22.887,2,
22.888,2,
22.889,2,
22.89,2.1,
22.891,2.1,
22.892,2.1,
22.893,2.2,
22.894,2.2,
22.895,2.3,
22.896,2.4,
22.897,2.5,
22.898,2.4,
22.899,2.4,
22.9,2.3,
22.901,2.2,
22.902,2.2,
22.903,2.2,
22.904,2.2,
22.905,2.2,
22.906,2.1,
22.907,2,
22.908,1.9,
22.909,1.8,
22.91,1.8,
22.911,1.7,
22.912,1.7,
22.913,1.7,
22.914,1.7,
22.915,1.7,
22.916,1.7,
22.917,1.7,
22.918,1.8,
22.919,1.8,
22.92,1.9,
22.921,2,
22.922,2.1,
22.923,2.1,
22.924,2.1,
22.925,2.1,
22.926,2.2,
22.927,2.3,
22.928,2.4,
22.929,2.6,
22.93,2.7,
22.931,2.7,
22.932,2.9,
22.933,3,
22.934,3.1,
22.935,3.2,
22.936,3.3,
22.937,3.3,
22.938,3.3,
22.939,3.2,
22.94,3.1,
22.941,2.9,
22.942,2.8,
22.943,2.5,
22.944,2.3,
22.945,1.9,
22.946,1.6,
22.947,1.3,
22.948,1.3,
22.949,1.5,
22.95,1.9,
22.951,2.5,
22.952,3.3,
22.953,4.3,
22.954,5.6,
22.955,7,
22.956,8.6,
22.957,10.1,
22.958,11.4,
22.959,12.3,
22.96,13,
22.961,13.5,
22.962,13.9,
22.963,14.2,
22.964,14.4,
22.965,14.1,
22.966,13.4,
22.967,12.2,
22.968,10.7,
22.969,9,
22.97,7.2,
22.971,5.7,
22.972,4.3,
22.973,3.4,
22.974,2.8,
22.975,2.4,
22.976,2.3,
22.977,2.2,
22.978,2.1,
22.979,2.1,
22.98,2.1,
22.981,2.1,
22.982,2.2,
22.983,2.2,
22.984,2.3,
22.985,2.4,
22.986,2.5,
22.987,2.6,
22.988,2.7,
22.989,2.8,
22.99,2.9,
22.991,3,
22.992,3.1,
22.993,3.2,
22.994,3.2,
22.995,3.2,
22.996,3.2,
22.997,3.1,
22.998,3.1,
22.999,3.1,
23,3.2,
23.001,3.2,
23.002,3.3,
23.003,3.3,
23.004,3.3,
23.005,3.3,
23.006,3.3,
23.007,3.4,
23.008,3.4,
23.009,3.5,
23.01,3.5,
23.011,3.6,
23.012,3.6,
23.013,3.7,
23.014,3.7,
23.015,3.7,
23.016,3.8,
23.017,3.8,
23.018,3.8,
23.019,3.7,
23.02,3.7,
23.021,3.6,
23.022,3.4,
23.023,3.3,
23.024,3.2,
23.025,3,
23.026,2.9,
23.027,2.8,
23.028,2.7,
23.029,2.6,
23.03,2.4,
23.031,2.3,
23.032,2.2,
23.033,2.1,
23.034,1.9,
23.035,1.8,
23.036,1.8,
23.037,1.7,
23.038,1.7,
23.039,1.7,
23.04,1.6,
23.041,1.4,
23.042,1.2,
23.043,1,
23.044,0.9,
23.045,0.8,
23.046,0.6,
23.047,0.5,
23.048,0.4,
23.049,0.2,
23.05,0.1,
23.051,-0.1,
23.052,-0.3,
23.053,-0.5,
23.054,-0.7,
23.055,-0.9,
23.056,-1.1,
23.057,-1.3,
23.058,-1.5,
23.059,-1.7,
23.06,-1.9,
23.061,-2.1,
23.062,-2.2,
23.063,-2.4,
23.064,-2.7,
23.065,-2.8,
23.066,-3,
23.067,-3.2,
23.068,-3.3,
23.069,-3.4,
23.07,-3.5,
23.071,-3.6,
23.072,-3.7,
23.073,-3.8,
23.074,-3.9,
23.075,-3.9,
23.076,-4,
23.077,-4.1,
23.078,-4.2,
23.079,-4.3,
23.08,-4.4,
23.081,-4.4,
23.082,-4.5,
23.083,-4.4,
23.084,-4.3,
23.085,-4.3,
23.086,-4.2,
23.087,-4.2,
23.088,-4.1,
23.089,-4.1,
23.09,-3.9,
23.091,-3.8,
23.092,-3.6,
23.093,-3.5,
23.094,-3.4,
23.095,-3.3,
23.096,-3.3,
23.097,-3.2,
23.098,-3.2,
23.099,-3.1,
23.1,-3,
23.101,-3,
23.102,-3,
23.103,-2.9,
23.104,-2.9,
23.105,-2.9,
23.106,-2.9,
23.107,-3,
23.108,-3.2,
23.109,-3.3,
23.11,-3.3,
23.111,-3.4,
23.112,-3.4,
23.113,-3.4,
23.114,-3.4,
23.115,-3.3,
23.116,-3.2,
23.117,-3.1,
23.118,-3.1,
23.119,-3,
23.12,-3,
23.121,-2.9,
23.122,-2.7,
23.123,-2.6,
23.124,-2.4,
23.125,-2.3,
23.126,-2.2,
23.127,-2.1,
23.128,-2.1,
23.129,-2,
23.13,-2,
23.131,-2,
23.132,-1.9,
23.133,-1.8,
23.134,-1.8,
23.135,-1.7,
23.136,-1.7,
23.137,-1.7,
23.138,-1.7,
23.139,-1.7,
23.14,-1.7,
23.141,-1.6,
23.142,-1.4,
23.143,-1.3,
23.144,-1.1,
23.145,-1.1,
23.146,-1.1,
23.147,-1,
23.148,-1,
23.149,-1,
23.15,-1,
23.151,-1.1,
23.152,-1.2,
23.153,-1.3,
23.154,-1.4,
23.155,-1.4,
23.156,-1.4,
23.157,-1.5,
23.158,-1.5,
23.159,-1.6,
23.16,-1.6,
23.161,-1.6,
23.162,-1.7,
23.163,-1.6,
23.164,-1.6,
23.165,-1.5,
23.166,-1.4,
23.167,-1.3,
23.168,-1.1,
23.169,-1,
23.17,-0.8,
23.171,-0.5,
23.172,-0.3,
23.173,-0.2,
23.174,-0.2,
23.175,-0.3,
23.176,-0.5,
23.177,-0.7,
23.178,-0.9,
23.179,-1.1,
23.18,-1.3,
23.181,-1.5,
23.182,-1.7,
23.183,-1.8,
23.184,-1.9,
23.185,-2,
23.186,-2,
23.187,-2,
23.188,-2,
23.189,-2,
23.19,-1.8,
23.191,-1.6,
23.192,-1.4,
23.193,-1.3,
23.194,-1.2,
23.195,-1.2,
23.196,-1.1,
23.197,-1,
23.198,-0.9,
23.199,-0.9,
23.2,-0.9,
23.201,-0.9,
23.202,-1,
23.203,-0.9,
23.204,-0.9,
23.205,-0.9,
23.206,-0.9,
23.207,-0.9,
23.208,-0.8,
23.209,-0.8,
23.21,-0.8,
23.211,-0.8,
23.212,-0.8,
23.213,-0.8,
23.214,-0.8,
23.215,-0.8,
23.216,-0.7,
23.217,-0.7,
23.218,-0.7,
23.219,-0.7,
23.22,-0.7,
23.221,-0.7,
23.222,-0.7,
23.223,-0.6,
23.224,-0.5,
23.225,-0.5,
23.226,-0.5,
23.227,-0.5,
23.228,-0.4,
23.229,-0.4,
23.23,-0.4,
23.231,-0.3,
23.232,-0.3,
23.233,-0.2,
23.234,-0.2,
23.235,-0.2,
23.236,-0.2,
23.237,-0.2,
23.238,-0.2,
23.239,-0.2,
23.24,-0.2,
23.241,-0.3,
23.242,-0.4,
23.243,-0.5,
23.244,-0.6,
23.245,-0.7,
23.246,-0.6,
23.247,-0.6,
23.248,-0.6,
23.249,-0.7,
23.25,-0.7,
23.251,-0.8,
23.252,-0.8,
23.253,-0.9,
23.254,-1,
23.255,-1,
23.256,-1.2,
23.257,-1.3,
23.258,-1.4,
23.259,-1.6,
23.26,-1.8,
23.261,-2,
23.262,-2.2,
23.263,-2.4,
23.264,-2.5,
23.265,-2.6,
23.266,-2.7,
23.267,-2.7,
23.268,-2.8,
23.269,-3,
23.27,-3.2,
23.271,-3.5,
23.272,-3.7,
23.273,-4,
23.274,-4.2,
23.275,-4.5,
23.276,-4.7,
23.277,-4.9,
23.278,-5.2,
23.279,-5.4,
23.28,-5.7,
23.281,-5.9,
23.282,-6.2,
23.283,-6.5,
23.284,-6.9,
23.285,-7.3,
23.286,-7.7,
23.287,-8.1,
23.288,-8.5,
23.289,-9,
23.29,-9.5,
23.291,-10.1,
23.292,-10.7,
23.293,-11.2,
23.294,-11.7,
23.295,-12.2,
23.296,-12.7,
23.297,-13.2,
23.298,-13.6,
23.299,-14,
23.3,-14.4,
23.301,-14.6,
23.302,-14.8,
23.303,-15,
23.304,-15.1,
23.305,-15.3,
23.306,-15.5,
23.307,-15.7,
23.308,-15.9,
23.309,-16,
23.31,-16.1,
23.311,-16.3,
23.312,-16.5,
23.313,-16.6,
23.314,-16.8,
23.315,-16.9,
23.316,-17,
23.317,-17.2,
23.318,-17.3,
23.319,-17.5,
23.32,-17.6,
23.321,-17.7,
23.322,-17.9,
23.323,-17.9,
23.324,-18.1,
23.325,-18.2,
23.326,-18.2,
23.327,-18.2,
23.328,-18.2,
23.329,-18.1,
23.33,-18.1,
23.331,-18.2,
23.332,-18.2,
23.333,-18.2,
23.334,-18,
23.335,-17.9,
23.336,-17.9,
23.337,-18.1,
23.338,-18.4,
23.339,-18.6,
23.34,-18.7,
23.341,-18.6,
23.342,-18.5,
23.343,-18.4,
23.344,-18.3,
23.345,-18.1,
23.346,-17.8,
23.347,-17.5,
23.348,-17.1,
23.349,-16.7,
23.35,-16.4,
23.351,-16,
23.352,-15.6,
23.353,-15.3,
23.354,-14.9,
23.355,-14.6,
23.356,-14.3,
23.357,-13.9,
23.358,-13.5,
23.359,-13.1,
23.36,-12.7,
23.361,-12.3,
23.362,-12.1,
23.363,-11.8,
23.364,-11.5,
23.365,-11.2,
23.366,-10.9,
23.367,-10.6,
23.368,-10.2,
23.369,-9.9,
23.37,-9.6,
23.371,-9.3,
23.372,-8.9,
23.373,-8.6,
23.374,-8.2,
23.375,-7.9,
23.376,-7.6,
23.377,-7.3,
23.378,-7,
23.379,-6.7,
23.38,-6.4,
23.381,-6.1,
23.382,-5.9,
23.383,-5.7,
23.384,-5.3,
23.385,-4.9,
23.386,-4.5,
23.387,-4.1,
23.388,-3.6,
23.389,-3.2,
23.39,-2.9,
23.391,-2.5,
23.392,-2.2,
23.393,-2,
23.394,-1.8,
23.395,-1.8,
23.396,-1.8,
23.397,-1.8,
23.398,-1.9,
23.399,-1.8,
23.4,-1.5,
23.401,-0.9,
23.402,0,
23.403,1.1,
23.404,2.3,
23.405,3.7,
23.406,5.1,
23.407,6.5,
23.408,7.7,
23.409,8.8,
23.41,9.5,
23.411,10,
23.412,10.5,
23.413,10.9,
23.414,11.1,
23.415,11,
23.416,10.4,
23.417,9.3,
23.418,7.8,
23.419,6.3,
23.42,4.7,
23.421,3.4,
23.422,2.4,
23.423,1.8,
23.424,1.4,
23.425,1.3,
23.426,1.4,
23.427,1.6,
23.428,1.8,
23.429,2,
23.43,2.1,
23.431,2.2,
23.432,2.3,
23.433,2.4,
23.434,2.6,
23.435,2.7,
23.436,2.8,
23.437,2.8,
23.438,2.9,
23.439,3,
23.44,3.1,
23.441,3.2,
23.442,3.4,
23.443,3.5,
23.444,3.7,
23.445,3.8,
23.446,3.8,
23.447,3.8,
23.448,3.6,
23.449,3.5,
23.45,3.4,
23.451,3.2,
23.452,3,
23.453,2.8,
23.454,2.7,
23.455,2.6,
23.456,2.5,
23.457,2.5,
23.458,2.4,
23.459,2.4,
23.46,2.4,
23.461,2.4,
23.462,2.4,
23.463,2.6,
23.464,2.7,
23.465,2.8,
23.466,3,
23.467,3.3,
23.468,3.5,
23.469,3.9,
23.47,4.3,
23.471,4.7,
23.472,5.2,
23.473,5.6,
23.474,6,
23.475,6.2,
23.476,6.4,
23.477,6.4,
23.478,6.4,
23.479,6.3,
23.48,6.2,
23.481,6,
23.482,5.8,
23.483,5.8,
23.484,5.7,
23.485,5.7,
23.486,5.7,
23.487,5.6,
23.488,5.6,
23.489,5.6,
23.49,5.7,
23.491,5.8,
23.492,5.9,
23.493,5.9,
23.494,5.8,
23.495,5.7,
23.496,5.7,
23.497,5.5,
23.498,5.3,
23.499,5.1,
23.5,4.8,
23.501,4.7,
23.502,4.7,
23.503,4.7,
23.504,4.8,
23.505,5,
23.506,5.2,
23.507,5.5,
23.508,5.9,
23.509,6.3,
23.51,6.7,
23.511,7.2,
23.512,7.8,
23.513,8.5,
23.514,9.2,
23.515,10.1,
23.516,11,
23.517,11.9,
23.518,13,
23.519,14.2,
23.52,15.4,
23.521,16.6,
23.522,17.7,
23.523,18.8,
23.524,19.8,
23.525,20.7,
23.526,21.5,
23.527,22,
23.528,22.2,
23.529,22,
23.53,21.1,
23.531,19.4,
23.532,16.9,
23.533,13.7,
23.534,10.1,
23.535,6,
23.536,1.9,
23.537,-2,
23.538,-5.2,
23.539,-7.4,
23.54,-8.5,
23.541,-8.8,
23.542,-8.6,
23.543,-8.4,
23.544,-8.5,
23.545,-9.1,
23.546,-10.1,
23.547,-11.5,
23.548,-13.3,
23.549,-15.5,
23.55,-17.9,
23.551,-20.5,
23.552,-23.1,
23.553,-25.8,
23.554,-28.6,
23.555,-31.5,
23.556,-34.6,
23.557,-37.6,
23.558,-40.7,
23.559,-43.6,
23.56,-46.3,
23.561,-48.5,
23.562,-50.2,
23.563,-51,
23.564,-50.9,
23.565,-49.8,
23.566,-47.6,
23.567,-44.1,
23.568,-39.7,
23.569,-34.4,
23.57,-28.4,
23.571,-22,
23.572,-15.3,
23.573,-8.6,
23.574,-2.1,
23.575,3.9,
23.576,9.3,
23.577,14,
23.578,18,
23.579,21.2,
23.58,23.8,
23.581,25.8,
23.582,27.2,
23.583,28,
23.584,28.5,
23.585,28.6,
23.586,28.5,
23.587,28.1,
23.588,27.6,
23.589,26.9,
23.59,25.9,
23.591,24.8,
23.592,23.7,
23.593,22.6,
23.594,21.5,
23.595,20.4,
23.596,19.3,
23.597,18.1,
23.598,16.9,
23.599,15.7,
23.6,14.5,
23.601,13.4,
23.602,12.4,
23.603,11.4,
23.604,10.5,
23.605,9.7,
23.606,8.8,
23.607,8,
23.608,7.4,
23.609,6.8,
23.61,6.4,
23.611,5.9,
23.612,5.5,
23.613,5.1,
23.614,4.6,
23.615,4.3,
23.616,4,
23.617,3.7,
23.618,3.4,
23.619,3,
23.62,2.7,
23.621,2.4,
23.622,2.1,
23.623,1.9,
23.624,1.7,
23.625,1.5,
23.626,1.4,
23.627,1.3,
23.628,1.3,
23.629,1.3,
23.63,1.5,
23.631,1.7,
23.632,2,
23.633,2.1,
23.634,2.2,
23.635,2.2,
23.636,2.2,
23.637,2.3,
23.638,2.5,
23.639,2.7,
23.64,2.8,
23.641,2.9,
23.642,2.8,
23.643,2.8,
23.644,2.8,
23.645,2.8,
23.646,2.8,
23.647,2.9,
23.648,2.9,
23.649,3,
23.65,3,
23.651,3,
23.652,2.9,
23.653,2.9,
23.654,2.9,
23.655,2.9,
23.656,2.9,
23.657,2.9,
23.658,2.9,
23.659,2.9,
23.66,2.8,
23.661,2.8,
23.662,2.8,
23.663,2.8,
23.664,2.7,
23.665,2.7,
23.666,2.6,
23.667,2.5,
23.668,2.5,
23.669,2.4,
23.67,2.4,
23.671,2.4,
23.672,2.3,
23.673,2.3,
23.674,2.2,
23.675,2.2,
23.676,2.2,
23.677,2.2,
23.678,2.2,
23.679,2.2,
23.68,2.3,
23.681,2.3,
23.682,2.2,
23.683,2.2,
23.684,2.2,
23.685,2.2,
23.686,2.1,
23.687,2.1,
23.688,2,
23.689,2,
23.69,2.1,
23.691,2.2,
23.692,2.2,
23.693,2.3,
23.694,2.3,
23.695,2.3,
23.696,2.3,
23.697,2.4,
23.698,2.4,
23.699,2.3,
23.7,2.3,
23.701,2.2,
23.702,2.2,
23.703,2.2,
23.704,2.3,
23.705,2.3,
23.706,2.4,
23.707,2.5,
23.708,2.6,
23.709,2.6,
23.71,2.6,
23.711,2.7,
23.712,2.7,
23.713,2.7,
23.714,2.7,
23.715,2.7,
23.716,2.7,
23.717,2.7,
23.718,2.7,
23.719,2.7,
23.72,2.8,
23.721,2.8,
23.722,2.8,
23.723,2.8,
23.724,2.8,
23.725,2.8,
23.726,2.8,
23.727,2.8,
23.728,2.9,
23.729,3,
23.73,3.1,
23.731,3.2,
23.732,3.3,
23.733,3.4,
23.734,3.4,
23.735,3.5,
23.736,3.5,
23.737,3.6,
23.738,3.6,
23.739,3.8,
23.74,3.8,
23.741,3.9,
23.742,3.9,
23.743,3.9,
23.744,4,
23.745,3.9,
23.746,3.9,
23.747,3.9,
23.748,3.8,
23.749,3.8,
23.75,3.8,
23.751,3.8,
23.752,3.8,
23.753,3.8,
23.754,3.7,
23.755,3.8,
23.756,3.8,
23.757,3.9,
23.758,3.9,
23.759,4,
23.76,4.1,
23.761,4.1,
23.762,4.2,
23.763,4.3,
23.764,4.5,
23.765,4.5,
23.766,4.5,
23.767,4.5,
23.768,4.4,
23.769,4.4,
23.77,4.3,
23.771,4.3,
23.772,4.2,
23.773,4.1,
23.774,4,
23.775,3.9,
23.776,3.7,
23.777,3.6,
23.778,3.4,
23.779,3.2,
23.78,3.1,
23.781,3,
23.782,3.1,
23.783,3.2,
23.784,3.3,
23.785,3.3,
23.786,3.3,
23.787,3.4,
23.788,3.4,
23.789,3.5,
23.79,3.6,
23.791,3.7,
23.792,3.8,
23.793,3.8,
23.794,3.8,
23.795,3.9,
23.796,3.9,
23.797,3.9,
23.798,3.8,
23.799,3.7,
23.8,3.6,
23.801,3.5,
23.802,3.5,
23.803,3.4,
23.804,3.3,
23.805,3.3,
23.806,3.1,
23.807,3,
23.808,2.8,
23.809,2.7,
23.81,2.6,
23.811,2.5,
23.812,2.4,
23.813,2.3,
23.814,2.1,
23.815,2,
23.816,1.9,
23.817,1.7,
23.818,1.5,
23.819,1.3,
23.82,1,
23.821,0.7,
23.822,0.5,
23.823,0.3,
23.824,0.1,
23.825,-0.1,
23.826,-0.3,
23.827,-0.6,
23.828,-0.8,
23.829,-1.1,
23.83,-1.3,
23.831,-1.5,
23.832,-1.7,
23.833,-2,
23.834,-2.2,
23.835,-2.5,
23.836,-2.8,
23.837,-3.1,
23.838,-3.4,
23.839,-3.8,
23.84,-4.2,
23.841,-4.6,
23.842,-5.1,
23.843,-5.5,
23.844,-6,
23.845,-6.5,
23.846,-7,
23.847,-7.3,
23.848,-7.5,
23.849,-7.3,
23.85,-6.9,
23.851,-6.3,
23.852,-5.5,
23.853,-4.5,
23.854,-3.4,
23.855,-2.1,
23.856,-0.8,
23.857,0.4,
23.858,1.3,
23.859,1.8,
23.86,2.1,
23.861,2.3,
23.862,2.6,
23.863,2.7,
23.864,2.6,
23.865,2.1,
23.866,1.2,
23.867,-0.1,
23.868,-1.5,
23.869,-2.9,
23.87,-4.2,
23.871,-5.3,
23.872,-6.1,
23.873,-6.5,
23.874,-6.7,
23.875,-6.7,
23.876,-6.5,
23.877,-6.3,
23.878,-6,
23.879,-5.8,
23.88,-5.7,
23.881,-5.5,
23.882,-5.3,
23.883,-5.1,
23.884,-4.9,
23.885,-4.7,
23.886,-4.5,
23.887,-4.3,
23.888,-4.1,
23.889,-3.9,
23.89,-3.7,
23.891,-3.5,
23.892,-3.3,
23.893,-3.2,
23.894,-3,
23.895,-2.9,
23.896,-2.8,
23.897,-2.8,
23.898,-2.7,
23.899,-2.6,
23.9,-2.5,
23.901,-2.4,
23.902,-2.4,
23.903,-2.4,
23.904,-2.4,
23.905,-2.4,
23.906,-2.3,
23.907,-2.2,
23.908,-2.2,
23.909,-2.1,
23.91,-2,
23.911,-1.8,
23.912,-1.8,
23.913,-1.7,
23.914,-1.6,
23.915,-1.6,
23.916,-1.5,
23.917,-1.4,
23.918,-1.3,
23.919,-1.1,
23.92,-1.1,
23.921,-1,
23.922,-0.9,
23.923,-0.9,
23.924,-0.9,
23.925,-0.8,
23.926,-0.8,
23.927,-0.7,
23.928,-0.7,
23.929,-0.6,
23.93,-0.7,
23.931,-0.8,
23.932,-0.9,
23.933,-0.9,
23.934,-0.8,
23.935,-0.7,
23.936,-0.7,
23.937,-0.8,
23.938,-1,
23.939,-1.1,
23.94,-1.2,
23.941,-1.1,
23.942,-1,
23.943,-0.9,
23.944,-0.8,
23.945,-0.7,
23.946,-0.7,
23.947,-0.6,
23.948,-0.5,
23.949,-0.4,
23.95,-0.3,
23.951,-0.2,
23.952,0,
23.953,0.1,
23.954,0.2,
23.955,0.3,
23.956,0.4,
23.957,0.4,
23.958,0.5,
23.959,0.7,
23.96,0.8,
23.961,0.9,
23.962,1,
23.963,1.1,
23.964,1.1,
23.965,1.2,
23.966,1.2,
23.967,1.3,
23.968,1.3,
23.969,1.4,
23.97,1.3,
23.971,1.2,
23.972,1.1,
23.973,1.2,
23.974,1.3,
23.975,1.5,
23.976,1.7,
23.977,1.8,
23.978,1.8,
23.979,1.9,
23.98,1.9,
23.981,1.9,
23.982,2,
23.983,2,
23.984,2.1,
23.985,2.1,
23.986,2.2,
23.987,2.2,
23.988,2.2,
23.989,2.1,
23.99,2.1,
23.991,2.1,
23.992,2.1,
23.993,2.3,
23.994,2.4,
23.995,2.5,
23.996,2.6,
23.997,2.6,
23.998,2.7,
23.999,2.7,
24,2.7,
24.001,2.6,
24.002,2.5,
24.003,2.3,
24.004,2,
24.005,1.7,
24.006,1.3,
24.007,0.9,
24.008,0.4,
24.009,-0.1,
24.01,-0.6,
24.011,-1,
24.012,-1.4,
24.013,-1.8,
24.014,-2.3,
24.015,-2.7,
24.016,-3.1,
24.017,-3.5,
24.018,-3.8,
24.019,-4.1,
24.02,-4.5,
24.021,-4.7,
24.022,-4.9,
24.023,-5.1,
24.024,-5.2,
24.025,-5.4,
24.026,-5.7,
24.027,-5.9,
24.028,-6.1,
24.029,-6.4,
24.03,-6.8,
24.031,-7.3,
24.032,-7.8,
24.033,-8.3,
24.034,-8.6,
24.035,-8.8,
24.036,-9.1,
24.037,-9.6,
24.038,-10.3,
24.039,-11,
24.04,-11.4,
24.041,-11.5,
24.042,-11.5,
24.043,-11.5,
24.044,-11.5,
24.045,-11.6,
24.046,-11.6,
24.047,-11.6,
24.048,-11.7,
24.049,-12,
24.05,-12.3,
24.051,-12.7,
24.052,-13.1,
24.053,-13.5,
24.054,-14,
24.055,-14.4,
24.056,-14.9,
24.057,-15.3,
24.058,-15.8,
24.059,-16.3,
24.06,-16.7,
24.061,-17,
24.062,-17.3,
24.063,-17.5,
24.064,-17.8,
24.065,-18,
24.066,-18.2,
24.067,-18.3,
24.068,-18.4,
24.069,-18.6,
24.07,-18.8,
24.071,-19,
24.072,-19.2,
24.073,-19.4,
24.074,-19.5,
24.075,-19.5,
24.076,-19.5,
24.077,-19.5,
24.078,-19.4,
24.079,-19.3,
24.08,-19.1,
24.081,-18.8,
24.082,-18.4,
24.083,-18.1,
24.084,-17.7,
24.085,-17.4,
24.086,-17,
24.087,-16.6,
24.088,-16.2,
24.089,-15.8,
24.09,-15.4,
24.091,-15,
24.092,-14.6,
24.093,-14.3,
24.094,-14,
24.095,-13.6,
24.096,-13.3,
24.097,-13,
24.098,-12.7,
24.099,-12.4,
24.1,-12.1,
24.101,-11.9,
24.102,-11.7,
24.103,-11.4,
24.104,-11.2,
24.105,-10.8,
24.106,-10.5,
24.107,-10.1,
24.108,-9.7,
24.109,-9.3,
24.11,-8.9,
24.111,-8.4,
24.112,-7.9,
24.113,-7.4,
24.114,-6.9,
24.115,-6.4,
24.116,-5.9,
24.117,-5.3,
24.118,-4.8,
24.119,-4.3,
24.12,-3.8,
24.121,-3.3,
24.122,-2.8,
24.123,-2.2,
24.124,-1.7,
24.125,-1.3,
24.126,-0.9,
24.127,-0.6,
24.128,-0.2,
24.129,0.1,
24.13,0.4,
24.131,0.7,
24.132,1,
24.133,1.3,
24.134,1.6,
24.135,1.9,
24.136,2.1,
24.137,2.1,
24.138,2,
24.139,1.9,
24.14,1.9,
24.141,2,
24.142,2.1,
24.143,2.1,
24.144,2.2,
24.145,2.3,
24.146,2.4,
24.147,2.7,
24.148,2.8,
24.149,3,
24.15,3.1,
24.151,3.3,
24.152,3.4,
24.153,3.6,
24.154,3.6,
24.155,3.7,
24.156,3.7,
24.157,3.8,
24.158,3.9,
24.159,4.1,
24.16,4.2,
24.161,4.2,
24.162,4.3,
24.163,4.3,
24.164,4.3,
24.165,4.4,
24.166,4.4,
24.167,4.5,
24.168,4.6,
24.169,4.6,
24.17,4.7,
24.171,4.8,
24.172,4.9,
24.173,4.9,
24.174,4.8,
24.175,4.7,
24.176,4.6,
24.177,4.5,
24.178,4.4,
24.179,4.3,
24.18,4.2,
24.181,4,
24.182,3.9,
24.183,3.8,
24.184,3.7,
24.185,3.7,
24.186,3.7,
24.187,3.8,
24.188,3.9,
24.189,4,
24.19,4,
24.191,4.1,
24.192,4.2,
24.193,4.3,
24.194,4.4,
24.195,4.6,
24.196,4.8,
24.197,5,
24.198,5.2,
24.199,5.5,
24.2,5.7,
24.201,5.8,
24.202,5.8,
24.203,5.9,
24.204,5.9,
24.205,6,
24.206,6,
24.207,6,
24.208,6,
24.209,5.9,
24.21,5.8,
24.211,5.8,
24.212,5.7,
24.213,5.5,
24.214,5.4,
24.215,5.4,
24.216,5.3,
24.217,5.2,
24.218,5.1,
24.219,5,
24.22,4.9,
24.221,4.8,
24.222,4.7,
24.223,4.7,
24.224,4.7,
24.225,4.7,
24.226,4.7,
24.227,4.9,
24.228,5.1,
24.229,5.5,
24.23,6,
24.231,6.7,
24.232,7.4,
24.233,8.3,
24.234,9.3,
24.235,10.3,
24.236,11.5,
24.237,12.8,
24.238,14.1,
24.239,15.4,
24.24,16.6,
24.241,17.7,
24.242,18.7,
24.243,19.4,
24.244,19.9,
24.245,19.7,
24.246,18.9,
24.247,17.1,
24.248,14.2,
24.249,10.3,
24.25,5.5,
24.251,0.4,
24.252,-4.5,
24.253,-8.5,
24.254,-11.4,
24.255,-12.8,
24.256,-13.1,
24.257,-12.8,
24.258,-12.3,
24.259,-12.2,
24.26,-12.8,
24.261,-13.9,
24.262,-15.6,
24.263,-17.7,
24.264,-20.1,
24.265,-22.6,
24.266,-25.2,
24.267,-28,
24.268,-30.9,
24.269,-34,
24.27,-37.3,
24.271,-40.6,
24.272,-43.8,
24.273,-46.7,
24.274,-49,
24.275,-50.4,
24.276,-50.7,
24.277,-49.7,
24.278,-47.2,
24.279,-43.3,
24.28,-38,
24.281,-31.5,
24.282,-24.3,
24.283,-16.7,
24.284,-9,
24.285,-1.6,
24.286,5.2,
24.287,11.3,
24.288,16.4,
24.289,20.6,
24.29,23.8,
24.291,26.2,
24.292,27.8,
24.293,28.9,
24.294,29.3,
24.295,29.4,
24.296,29,
24.297,28.4,
24.298,27.6,
24.299,26.6,
24.3,25.4,
24.301,24,
24.302,22.6,
24.303,21.2,
24.304,19.9,
24.305,18.5,
24.306,17.2,
24.307,15.8,
24.308,14.5,
24.309,13.2,
24.31,12.1,
24.311,11,
24.312,9.9,
24.313,8.7,
24.314,7.5,
24.315,6.3,
24.316,5.2,
24.317,4.1,
24.318,3.3,
24.319,2.6,
24.32,2.1,
24.321,1.8,
24.322,1.7,
24.323,2,
24.324,2.4,
24.325,3.2,
24.326,4.1,
24.327,5.2,
24.328,6.4,
24.329,7.6,
24.33,8.7,
24.331,9.7,
24.332,10.4,
24.333,10.9,
24.334,11.2,
24.335,11.5,
24.336,11.6,
24.337,11.6,
24.338,11.3,
24.339,10.5,
24.34,9.3,
24.341,7.9,
24.342,6.4,
24.343,5,
24.344,3.7,
24.345,2.7,
24.346,1.9,
24.347,1.4,
24.348,1,
24.349,0.9,
24.35,0.9,
24.351,0.9,
24.352,1,
24.353,1,
24.354,1.1,
24.355,1.1,
24.356,1.1,
24.357,1.1,
24.358,1.1,
24.359,1.2,
